    4   256      0.99     0.206
    5   256      0.99     0.221
    6   256      0.99     0.216
    7   256      0.99     0.224
    8   256      0.99     0.194
    9   256      0.99     0.195
   10   256      0.99     0.194
    1   256      1.00     0.219
    2   256      1.00     0.206
    3   256      1.00     0.210
    4   256      1.00     0.232
    5   256      1.00     0.196
    6   256      1.00     0.206
    7   256      1.00     0.210
    8   256      1.00     0.216
    9   256      1.00     0.210
   10   256      1.00     0.215
    1   512      0.00     0.460
    2   512      0.00     0.381
    3   512      0.00     0.422
    4   512      0.00     0.408
    5   512      0.00     0.414
    6   512      0.00     0.379
    7   512      0.00     0.405
    8   512      0.00     0.377
    9   512      0.00     0.406
   10   512      0.00     0.393
    1   512      0.01     0.432
    2   512      0.01     0.370
    3   512      0.01     0.404
    4   512      0.01     0.401
    5   512      0.01     0.396
    6   512      0.01     0.385
    7   512      0.01     0.399
    8   512      0.01     0.363
    9   512      0.01     0.388
   10   512      0.01     0.362
    1   512      0.05     0.432
    2   512      0.05     0.370
    3   512      0.05     0.406
    4   512      0.05     0.379
    5   512      0.05     0.396
    6   512      0.05     0.362
    7   512      0.05     0.392
    8   512      0.05     0.402
    9   512      0.05     0.404
   10   512      0.05     0.393
    1   512      0.10     0.433
    2   512      0.10     0.373
    3   512      0.10     0.406
    4   512      0.10     0.378
    5   512      0.10     0.396
    6   512      0.10     0.363
    7   512      0.10     0.398
    8   512      0.10     0.389
    9   512      0.10     0.401
   10   512      0.10     0.396
    1   512      0.25     0.433
    2   512      0.25     0.373
    3   512      0.25     0.404
    4   512      0.25     0.400
    5   512      0.25     0.398
    6   512      0.25     0.362
    7   512      0.25     0.399
    8   512      0.25     0.415
    9   512      0.25     0.403
   10   512      0.25     0.394
    1   512      0.50     0.432
    2   512      0.50     0.372
    3   512      0.50     0.403
    4   512      0.50     0.401
    5   512      0.50     0.404
    6   512      0.50     0.379
    7   512      0.50     0.415
    8   512      0.50     0.401
    9   512      0.50     0.404
   10   512      0.50     0.373
    1   512      0.75     0.431
    2   512      0.75     0.371
    3   512      0.75     0.405
    4   512      0.75     0.401
    5   512      0.75     0.387
    6   512      0.75     0.385
    7   512      0.75     0.395
    8   512      0.75     0.416
    9   512      0.75     0.389
   10   512      0.75     0.363
    1   512      0.90     0.452
    2   512      0.90     0.372
    3   512      0.90     0.379
    4   512      0.90     0.363
    5   512      0.90     0.372
    6   512      0.90     0.420
    7   512      0.90     0.376
    8   512      0.90     0.393
    9   512      0.90     0.380
   10   512      0.90     0.396
    1   512      0.95     0.407
    2   512      0.95     0.392
    3   512      0.95     0.402
    4   512      0.95     0.423
    5   512      0.95     0.368
    6   512      0.95     0.387
    7   512      0.95     0.368
    8   512      0.95     0.392
    9   512      0.95     0.401
   10   512      0.95     0.385
    1   512      0.99     0.428
    2   512      0.99     0.397
    3   512      0.99     0.377
    4   512      0.99     0.393
    5   512      0.99     0.378
    6   512      0.99     0.393
    7   512      0.99     0.384
    8   512      0.99     0.398
    9   512      0.99     0.396
   10   512      0.99     0.398
    1   512      1.00     0.425
    2   512      1.00     0.395
    3   512      1.00     0.365
    4   512      1.00     0.393
    5   512      1.00     0.378
    6   512      1.00     0.392
    7   512      1.00     0.434
    8   512      1.00     0.364
    9   512      1.00     0.393
   10   512      1.00     0.377
    1  1024      0.00     0.850
    2  1024      0.00     0.709
    3  1024      0.00     0.720
    4  1024      0.00     0.675
    5  1024      0.00     0.717
    6  1024      0.00     0.691
    7  1024      0.00     0.716
    8  1024      0.00     0.691
    9  1024      0.00     0.722
   10  1024      0.00     0.691
    1  1024      0.01     0.783
    2  1024      0.01     0.693
    3  1024      0.01     0.718
    4  1024      0.01     0.695
    5  1024      0.01     0.712
    6  1024      0.01     0.689
    7  1024      0.01     0.714
    8  1024      0.01     0.691
    9  1024      0.01     0.713
   10  1024      0.01     0.695
